"country","continent","lifeExp","pop","gdpPercap"
"AION","D",6,6126727896,623
"LOOM","X",0,6009524804,704
"PIVX","C",7,5729692151,676
"ELF","X",0,5686085706,635
"QASH","X",0,5356213188,225
"ETP","D",5,5256920633,437
"ZEN","D",6,5196381446,468
"RDD","D",6,5167399056,268
"KNC","X",0,5037199365,814
"POWR","X",0,4888804510,418
"WAN","D",6,4742974323,341
"BNT","X",0,4600922202,691
"DENT","X",0,4418640293,388
"MONA","X",0,4515337922,322
"NEXO","X",0,4466542561,378
"MOAC","D",6,4465991861,465
"QKC","D",6,4256519680,730
"LA","X",0,4219012326,166
"DGD","X",0,4219233537,268
"ENG","C",7,4145139394,660
"RLC","X",0,4145698908,614
"POLY","X",0,4141082084,396
"KIN","D",5,4038413993,813
"SAN","X",0,4020901528,407
"STORJ","X",0,3915523868,618
"TOMO","X",0,3924130280,492
"PAY","X",0,3869681603,369
"FUN","X",0,3777691013,379
"IOTX","X",0,3701987551,823
"TTC","X",0,3618418133,353
"SYS","D",5,3505718507,396
"GAS","X",0,3455281328,778
"CMT","E",1,3501841292,163
"VERI","X",0,3244277001,236
"GBYTE","D",6,3235947179,359
"GRS","D",6,3276041455,290
"CTXC","X",0,3019192342,366
"BRD","X",0,2955329629,571
"ABT","X",0,2993466524,565
"DRGN","X",0,2878067709,362
"CVC","X",0,2885770598,785
"CLAM","X",0,2827409302,198
"CND","X",0,2775649354,276
"TCT","X",0,2748976587,284
"OCN","X",0,2705752112,375
"LBA","X",0,2647016307,340
"VTC","C",8,2624781872,578
"AGI","X",0,2589161516,670
"MAN","D",6,2486984405,366
"MDA","X",0,2479486051,236
"NEC","X",0,2482466607,126
"NEBL","D",6,2458938584,315
"MITH","X",0,2417899912,261
"ANT","X",0,2428622076,716
"NXS","D",6,2399253067,477
"SXDT","X",0,2327928071,254
"PART","X",0,2284266787,541
"EVX","X",0,2219829978,516
"C20","X",0,2190020475,271
"TEL","X",0,2166955033,308
"MTL","X",0,2209557145,356
"BFT","X",0,2223663147,196
"REQ","X",0,2171340304,474
"SKY","D",5,2164035118,590
"SMART","D",5,2179608778,477
"EDR","X",0,2149676996,286
"TKN","X",0,2105670302,299
"WGR","X",0,2096257945,320
"EDO","X",0,2048530756,259
"HPB","D",6,2078943719,354
"STORM","X",0,2011489605,380
"POE","X",0,2025552945,621
"SLT","X",0,2039240361,151
"GTO","X",0,2016075256,337
"AUTO","X",0,1981804075,200
"IHT","X",0,1932822898,341
"UTT","X",0,1912113497,147
"GNO","X",0,1895593707,688
"FSN","X",0,1889898095,398
"REN","X",0,1899273587,344
"EMC2","D",5,1895815990,170
"ICN","X",0,1857950682,169
"GVT","X",0,1878046127,399
"RDN","X",0,1812060076,769
"RNT","X",0,1821376724,246
"ETHOS","X",0,1784909403,341
"QSP","X",0,1772443239,395
"SRN","X",0,1763533105,327
"DATA","X",0,1755423083,570
"UTK","X",0,1717955270,269
"OST","X",0,1690338363,596
"WABI","X",0,1659868882,229
"NMC","D",6,1648138383,437
"PPC","D",6,1611598692,508
"RCN","X",0,1581001562,616
"CS","D",5,1529836850,353
"FLO","X",0,1565396152,345
"RUFF","X",0,1586498121,150
"BLOCK","D",5,1549098213,501
"BTCP","D",4,1142696853,496
"XAS","D",6,1531815539,364
"DROP","X",0,1531128613,247
"BLZ","X",0,1516336920,519
"TRAC","X",0,1505062533,603
"CRPT","X",0,1468710341,313
"MDS","X",0,1462685228,351
"SALT","X",0,1440177551,602
"TNB","X",0,1433134157,263
"CSC","X",0,1210009596,300
"VIA","D",5,1387839243,433
"QRL","X",0,1413130002,451
"ADX","X",0,1359462037,573
"EDG","X",0,1351007357,269
"DTA","X",0,1398672484,355
"LOC","X",0,1340746140,299
"PRO","X",0,1341404340,272
"NMR","X",0,1299707750,499
"LEND","X",0,1270042269,362
"ZCL","X",0,1288475326,348
"NOAH","X",0,1272692375,334
"NCASH","X",0,1239710214,218
"XYO","X",0,1239145911,734
"SOC","X",0,1195826475,188
"VIBE","X",0,1199222030,142
"ITC","X",0,1230360945,231
"PPP","X",0,1200723379,257
"XDN","D",5,1165307553,408
"VITE","X",0,1208027918,595
"GTC","X",0,1191151435,302
"DMT","X",0,1210803464,281
"RHOC","D",6,1171942361,589
"APIS","X",0,1175629033,98
"INS","X",0,1175256146,600
"UBQ","D",4,1128571327,316
"COSS","X",0,1113399496,191
"TEN","X",0,1095598714,214
"MLN","X",0,1103005149,388
"XSN","X",0,1104401383,451
"SNM","X",0,1091172393,553
"POA","D",6,1081811158,506
"SNGLS","X",0,1083468228,543
"MGO","X",0,1083170115,196
"SWFTC","X",0,1070872253,291
"BAY","X",0,1058804226,168
"MET","X",0,1054170716,663
"ZIP","X",0,1061885656,204
"SUB","X",0,1060862927,444
"PLR","X",0,1048446451,308
"DLT","X",0,1036395078,104
"JNT","X",0,999783322,456
"DNT","X",0,998673935,474
"BURST","D",6,990351792,142
"BLK","D",6,916971129,151
"NLG","E",3,985382775,377
"MTH","X",0,972977528,429
"VEE","X",0,1014782361,386
"PRG","X",0,911336968,208
"LBC","X",0,936617041,584
"KEY","X",0,949016345,231
"SAFEX","X",0,934961680,418
"LYM","X",0,902708201,269
"WPR","X",0,895124892,228
"PRE","X",0,893795353,216
"TNT","X",0,887252172,409
"ARN","X",0,884405060,281
"RFR","X",0,866933512,420
"AMB","X",0,860655782,551
"DBET","X",0,855413725,269
"GAME","D",4,842855698,151
"MOBI","X",0,837212303,347
"XPM","X",0,822798081,192
"CPT","X",0,826227855,102
"PASC","X",0,826956213,395
"ORME","X",0,825043496,168
"APPC","X",0,823970093,461
"SLS","E",1,800135309,141
"CDT","X",0,797485027,249
"GNX","X",0,765746091,300
"BPT","X",0,764114894,250
"INT","X",0,755433709,315
"YOYOW","X",0,738108422,175
"INK","X",0,735551367,156
"CPC","X",0,730326814,298
"OAX","X",0,736443932,239
"SWM","X",0,719907596,284
"FUEL","X",0,712785867,371
"BTO","X",0,715357437,453
"BCPT","X",0,716504746,232
"VIB","X",0,705817852,308
"CHSB","X",0,696587747,213
"UTNP","X",0,694179164,271
"MDT","X",0,691579984,273
"FOTA","X",0,665804979,223
"BTX","X",0,686638805,323
"SEELE","X",0,677559916,195
"AST","X",0,697715103,398
"PST","X",0,632501994,332
"FTC","D",6,758161314,298
"AURA","X",0,644079166,364
"MWAT","X",0,631381057,214
"LUN","X",0,633401480,165
"AEON","D",6,629894805,392
"GEN","X",0,615081131,278
"POT","D",4,592728774,130
"LGO","X",0,583993906,94
"CLO","X",0,584399326,361
"XCP","D",5,580840163,344
"CAS","X",0,579470301,218
"IOC","D",6,580448670,283
"COB","X",0,567077784,191
"ZCN","X",0,538115378,241
"PLBT","X",0,586921079,218
"ADT","X",0,563224583,190
"THC","D",5,540610101,186
"WINGS","X",0,538052941,446
"DCT","X",0,540712767,530
"CHAT","X",0,534726906,131
"UPP","X",0,516496812,236
"SPC","X",0,506941220,154
"PPY","X",0,502015471,431
"SNC","X",0,489267622,141
"LINDA","X",0,490021330,394
"ONION","X",0,478712614,307
"DCC","X",0,471193890,179
"VRC","X",0,462546378,147
"QUN","X",0,472843649,254
"KICK","X",0,465907839,392
"REM","X",0,461611800,599
"DPY","X",0,456502495,181
"GSC","X",0,448207155,183
"BAX","X",0,441195493,350
"UKG","X",0,440727622,158
"CV","X",0,431343528,128
"ZPT","X",0,440981374,333
"NEU","X",0,438415447,165
"BLT","X",0,432939515,539
"CRW","X",0,424923503,224
"ION","X",0,424367149,356
"TFD","X",0,420969994,258
"NTK","X",0,406110303,238
"ZCO","X",0,404280424,242
"DADI","X",0,402214054,503
"NCT","X",0,409361461,191
"TAU","X",0,426855985,486
"UUU","X",0,384413995,265
"CBC","X",0,372848594,137
"COLX","X",0,437402742,171
"DMD","X",0,371243452,135
"NGC","X",0,369141185,235
"UBT","X",0,348138137,280
"SPANK","X",0,349920523,345
"PHR","X",0,355352878,397
"YEE","X",0,353426778,244
"HST","X",0,340951045,222
"SOUL","X",0,342554538,232
"GIN","X",0,336501253,145
"GRC","X",0,335869775,384
"SKB","X",0,318855925,149
"DICE","X",0,310488744,404
"SENT","X",0,310181532,181
"XAUR","X",0,306194408,167
"MUE","X",0,314060930,144
"SLR","X",0,295145601,191
"MOT","X",0,286526857,95
"BMC","X",0,285003720,203
"SPHTX","X",0,286058124,150
"COV","X",0,277988076,207
"MTN","X",0,272655028,196
"BKX","X",0,276958043,253
"LIFE","X",0,271408168,213
"DAT","X",0,266056989,324
"BCI","X",0,269207457,297
"UP","X",0,263727119,320
"PCL","X",0,266795310,201
"RVR","X",0,262500101,196
"TNC","X",0,266307356,364
"STK","X",0,256472319,159
"XDCE","X",0,250235705,322
"NLC2","X",0,244357134,359
"EKO","X",0,238609524,180
"XP","X",0,240142192,161
"DAG","X",0,240604057,395
"ZSC","X",0,223766363,349
"HMQ","X",0,223536092,147
"AMP","X",0,220778329,152
"SS","X",0,209859561,250
"OMNI","X",0,201167028,113
"ZAP","X",0,203082803,207
"STQ","X",0,200061847,286
"CAPP","X",0,195340035,403
"ELEC","X",0,197333165,238
"BOT","X",0,185071157,224
"TIME","X",0,183463653,210
"GUP","E",1,181615198,130
"RISE","E",2,175550919,451
"QBT","X",0,166279487,259
"EXP","E",1,165557504,291
"SIB","D",5,154489642,344
"UQC","X",0,152504234,160
"PRA","X",0,147109516,352
"IDH","X",0,145541749,121
"STX","X",0,140132106,164
"SWT","X",0,132513194,681
"LIKE","X",0,132927747,567
"NVC","E",1,130964459,191
"DEV","X",0,130603056,169
"MTX","X",0,129085892,165
"COFI","X",0,127244531,289
"TIX","X",0,123994937,141
"TRST","X",0,121116613,613
"MNX","X",0,105503782,137
"NOTE","X",0,103092097,107
"IXT","X",0,91762724,262
"BBC","X",0,93840275,156
"EXY","X",0,92577275,145
"DXT","X",0,90343336,166
"SENC","X",0,94999156,161
"RCT","X",0,59406670,216
"OPTI","X",0,59138113,120
"PARETO","X",0,58680253,188
"VULC","X",0,55810789,234
"UBC","X",0,62268851,161
"BEE","X",0,51353800,190
"LALA","X",0,49751974,180
"UNO","X",0,1879918380,116
"GOT","X",0,916756707,238
"XBY","D",5,470070439,249
"MOD","X",0,413812504,165
"TAAS","X",0,292097694,238
"MYST","X",0,207651517,503
"SHIP","X",0,205357124,192
