"country","continent","lifeExp","pop","gdpPercap"
"CMT","E",1,3378991527,148
"C20","X",0,3322528730,281
"GRS","D",5,3432540356,433
"KIN","D",6,3246912583,820
"PART","X",0,2782346780,516
"CTXC","X",0,3355892706,377
"SKY","D",5,3533750706,582
"CLAM","X",0,2687645510,189
"UNO","X",0,3124470552,168
"GNO","X",0,3017554896,702
"RHOC","C",7,3146084953,601
"MFT","X",0,2992456042,623
"EGT","X",0,3087765408,340
"MITH","X",0,2819282113,281
"CND","X",0,2867812349,229
"PAY","X",0,3004561027,328
"EDO","X",0,2773392360,349
"FSN","X",0,2835396828,422
"EMC2","D",6,2715849898,170
"ICN","X",0,2737911431,168
"ROX","X",0,2596049193,295
"COSM","X",0,2554802184,167
"MEDX","X",0,2702428229,229
"REN","X",0,2832353190,313
"NOAH","X",0,2177353430,312
"LBA","X",0,2397813189,332
"VTC","C",7,2510546973,421
"TEL","X",0,2491831713,315
"GTO","X",0,2580766753,344
"ANT","X",0,2294541406,690
"HPB","D",6,2218684304,372
"SXDT","X",0,2194993219,260
"BFT","X",0,2445468070,165
"DGTX","X",0,2327393815,225
"NXS","D",5,2209127102,428
"STORM","X",0,2247668186,338
"MTL","X",0,2254622844,279
"APL","X",0,2105866055,460
"MDA","X",0,2034247798,183
"NEBL","D",5,2048761898,339
"DRGN","X",0,2128707681,353
"QRL","X",0,3382374012,389
"POE","X",0,1882905776,624
"OCN","X",0,2014165446,312
"REQ","X",0,1899204896,552
"OST","X",0,1840276207,583
"BLOCK","D",5,1871486519,448
"KAN","X",0,2154046547,185
"WABI","X",0,1807965274,240
"CPT","X",0,1944193751,143
"GO","D",6,1816314024,534
"SCRL","X",0,1996092081,186
"ITC","X",0,1853846835,222
"QSP","X",0,1705392102,531
"DROP","X",0,1818937488,267
"DATA","X",0,1818158305,556
"TKN","X",0,1479348303,285
"RDN","X",0,2019938968,735
"WGR","X",0,1778113036,353
"EVX","X",0,1730010746,467
"AEON","D",6,1449742816,383
"DCN","X",0,1759220345,187
"SLS","E",1,1816988782,143
"RCN","X",0,1648462410,500
"VITE","X",0,1608064253,573
"TTC","X",0,1734226318,200
"SLT","X",0,1634815149,156
"MAN","D",6,1727948298,251
"NEC","X",0,1600040812,152
"GVT","X",0,1615655169,459
"OAX","X",0,1498339688,314
"FLO","X",0,1624684842,221
"EDR","X",0,1594488365,245
"BTX","X",0,1876598312,337
"VIA","D",6,1468611887,388
"SWM","X",0,1521724709,283
"RUFF","X",0,1440383515,135
"CRPT","X",0,1418520466,297
"SRN","X",0,1520395358,350
"VIBE","X",0,1317082599,195
"TCT","X",0,1542379740,223
"ETHOS","X",0,1370055678,296
"MDS","X",0,1588265787,269
"NCASH","X",0,1418689272,238
"TNB","X",0,1426010205,246
"PMA","X",0,1436367776,244
"TNT","X",0,1333805623,397
"BLZ","X",0,1307721459,474
"AUTO","X",0,1224571883,171
"CS","D",5,1262753304,359
"SMART","D",5,1427805717,372
"IHT","X",0,1386417017,312
"VITAE","X",0,1447063081,160
"RNT","X",0,1440594973,203
"MET","X",0,1309373955,550
"ADX","X",0,1356856034,529
"DTA","X",0,1276006729,227
"INS","X",0,1199464869,592
"DNT","X",0,1267162784,578
"PRO","X",0,1252237157,212
"VEE","X",0,1226845223,400
"XDN","D",5,1130934109,419
"NMR","X",0,1238634254,489
"XAS","D",6,1196172030,381
"ZCL","X",0,1275117977,397
"ZIP","X",0,1177048378,183
"DMT","X",0,1220229541,154
"TAAS","X",0,1132119688,304
"SWFTC","X",0,1107931951,236
"EVN","X",0,1143989996,306
"SNGLS","X",0,1120968289,592
"UBQ","D",5,1159564282,352
"XYO","X",0,963585642,723
"KEY","X",0,1171935987,233
"LEND","X",0,1085741927,462
"BOX","X",0,1070929210,210
"BZNT","X",0,1332142649,233
"PPC","D",6,1116226961,468
"ARN","X",0,1137112173,207
"EDG","X",0,1097737563,272
"DLT","X",0,1013210644,146
"SOC","X",0,998211908,158
"SNM","X",0,994892224,532
"VIB","X",0,966086774,277
"XSN","X",0,1024783543,370
"QLC","X",0,1032483780,171
"APPC","X",0,977034399,409
"POA","D",6,967605594,598
"GTC","X",0,978705296,214
"TEN","X",0,1080860629,180
"APIS","X",0,1013488907,172
"BAY","X",0,927031147,171
"EVN","X",0,757548434,306
"RFR","X",0,955906696,376
"SALT","X",0,909360690,564
"MTH","X",0,911869828,403
"LINDA","X",0,937153478,341
"NLG","D",4,925565722,308
"BCPT","X",0,906580700,239
"LYM","X",0,916253922,233
"LGO","X",0,815470997,232
"LOC","X",0,858974760,301
"CVT","X",0,888607536,147
"SUB","X",0,844908396,439
"TRAC","X",0,792636212,534
"GEN","X",0,915696862,270
"CDT","X",0,806617620,235
"AST","X",0,780579030,416
"WPR","X",0,801610331,261
"YOYOW","X",0,771618281,164
"MLN","X",0,738816396,481
"FUEL","X",0,757252358,317
"CBT","X",0,654954268,174
"PLR","X",0,703506781,253
"HYDRO","X",0,738316963,299
"1ST","X",0,752341246,168
"INT","X",0,779116419,203
"CPC","X",0,701418145,186
"CNN","X",0,739095947,243
"DOCK","X",0,707534343,279
"PPP","X",0,772761790,261
"PASC","X",0,777040560,399
"AMB","X",0,684628108,536
"BTO","X",0,727224590,349
"NMC","D",5,714043566,435
"LEO","X",0,677889964,155
"MWAT","X",0,731248549,204
"SPD","X",0,458304310,184
"ZPT","X",0,635631980,362
"BMC","X",0,673138928,223
"GNX","X",0,620493806,245
"XPM","X",0,693957639,198
"JNT","X",0,683078140,410
"LBC","X",0,660250958,591
"GRID","X",0,623868789,428
"SEELE","X",0,581577210,155
"MTC","X",0,660114382,210
"CAS","X",0,629651704,219
"BURST","D",5,630022695,225
"MOBI","X",0,636637403,436
"GAME","D",4,630441193,141
"LUN","X",0,616710350,218
"ART","X",0,621473517,174
"BLK","D",6,620036544,150
"PRE","X",0,594337213,200
"PST","X",0,579585197,282
"NEU","X",0,548339104,174
"QUN","X",0,580351361,229
"AMO","X",0,595751920,109
"FTC","D",6,576000263,194
"UTNP","X",0,518006831,260
"ADT","X",0,575021668,210
"MDT","X",0,579337517,243
"ONION","X",0,540413340,372
"SNC","X",0,562846493,133
"DCT","X",0,557636332,531
"COSS","X",0,526448860,196
"ABYSS","X",0,507164452,348
"ATN","X",0,539999654,127
"PHR","X",0,483786338,461
"MGO","X",0,689147758,185
"CHSB","X",0,530502842,182
"GSC","X",0,508080866,131
"UPP","X",0,536010623,210
"CLO","X",0,548162071,405
"DICE","X",0,479838117,403
"DADI","X",0,485337086,519
"FOTA","X",0,514468494,195
"PPY","X",0,464373937,388
"DBET","X",0,453088590,273
"MVL","X",0,480547156,186
"PRG","X",0,500719291,102
"ZCO","X",0,427464796,248
"HTML","X",0,436258702,341
"COV","X",0,453545148,201
"CHAT","X",0,469896034,160
"REM","X",0,436753643,619
"UUU","X",0,495845558,211
"ROCK2","X",0,413198127,227
"ZCN","X",0,495376837,236
"SPANK","X",0,440228060,348
"LET","X",0,461711367,160
"WINGS","X",0,450740002,369
"MRK","X",0,426428584,192
"MOT","X",0,533076042,089
"DPY","X",0,488493630,142
"INK","X",0,492558630,243
"CPT","X",0,525400084,143
"XBY","D",5,432809514,269
"XMX","X",0,408820022,165
"TFD","X",0,386746957,249
"PLBT","X",0,372056816,207
"SPC","X",0,394392383,137
"TAU","X",0,353869106,474
"ZPR","X",0,359110574,204
"CV","X",0,368890374,131
"XAUR","X",0,367019345,127
"KICK","X",0,424190802,314
"BBK","X",0,359594189,215
"CRW","X",0,358204268,350
"NGC","X",0,381885784,226
"ISR","X",0,349396522,065
"IOC","D",6,361371457,294
"BAX","X",0,304968034,325
"UKG","X",0,349579056,141
"CBC","X",0,425797101,163
"ORME","X",0,301623880,238
"BLT","X",0,341076106,458
"PCL","X",0,304318565,176
"POT","E",3,320889075,142
"VRC","X",0,335265655,160
"NCT","X",0,253868372,167
"YEE","X",0,318114644,187
"HVN","X",0,305079383,160
"XP","X",0,327266290,150
"CHP","X",0,320563375,271
"SOUL","X",0,297340362,195
"GRC","X",0,285120058,461
"DAX","X",0,299672421,190
"ECOM","X",0,271241672,192
"SENT","X",0,288675356,176
"XDCE","X",0,255992190,324
"NTK","X",0,268597409,242
"SLR","X",0,270466715,189
"UBT","X",0,293352797,247
"TIME","X",0,270267320,139
"MTN","X",0,262864141,115
"FLASH","X",0,212188196,324
"ZAP","X",0,256644602,210
"LUX","X",0,205637193,214
"UP","X",0,227485764,301
"SHIP","X",0,204142202,206
"BET","X",0,241957718,192
"ZSC","X",0,242374199,297
"DAT","X",0,216671598,262
"OXY","X",0,236798941,148
"MUE","X",0,212596521,287
"SNTR","X",0,218571462,319
"NVC","E",2,221982130,191
"AIDOC","X",0,217927182,166
"DAG","X",0,220892808,331
"RVR","X",0,222819939,217
"LIFE","X",0,216621388,242
"DXT","X",0,206364773,174
"STK","X",0,209138891,190
"HMQ","X",0,202673311,139
"BKX","X",0,195741476,191
"HST","X",0,188912279,174
"FXT","X",0,204109169,204
"ION","X",0,199102894,173
"EXP","E",1,198574057,328
"TRST","X",0,201628098,528
"CAPP","X",0,193100356,365
"EBC","X",0,209741185,165
"NLC2","X",0,173754811,212
"THC","D",4,168928268,174
"EKO","X",0,230808980,174
"TNC","X",0,194370730,285
"IDH","X",0,205978991,193
"ELEC","X",0,181750106,228
"NOTE","X",0,179327265,124
"BCI","X",0,185745004,186
"STQ","X",0,158234022,260
"BANCA","X",0,161242318,179
"GUP","E",1,158977513,125
"QBT","X",0,159287315,223
"AMP","X",0,152096285,149
"XCP","D",5,204430873,231
"BTCP","D",4,56619913,419
"STX","X",0,148360990,207
"PRA","X",0,152210358,318
"MTX","X",0,137125552,144
"RISE","E",3,129691278,356
"LCS","X",0,115239442,110
"DATX","X",0,125819915,142
"COFI","X",0,121886420,260
"COB","X",0,156529542,211
"SKB","X",0,102592018,154
"HKN","X",0,104134683,167
"GEM","X",0,144684952,195
"BDG","X",0,114817084,165
"SWT","X",0,124271965,149
"BEZ","X",0,105543074,115
"SS","X",0,112172695,245
"OLT","X",0,100400696,173
"SENC","X",0,97359420,146
"MNX","X",0,97772597,209
"OPTI","X",0,62231866,118
"GOT","X",0,93859063,193
"UQC","X",0,85235996,154
"CMCT","X",0,85244555,229
"LALA","X",0,77834147,193
"BBC","X",0,76335699,164
"XES","X",0,66859986,180
"DEV","X",0,76755995,145
"EXY","X",0,67061573,189
"PARETO","X",0,57238681,205
"TIX","X",0,67102215,086
"TOA","X",0,65585405,136
"IXT","X",0,63383740,292
"BPT","X",0,41838787,236
"WAB","X",0,52213923,157
"DRT","X",0,266097776,229
"VULC","X",0,61989422,269
"IVY","X",0,74709166,157
